"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"18","Finland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1275.99,,
"18","Finland","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,656.94,,
"18","Finland","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,19.22,,
"18","Finland","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,106.93,,
"18","Finland","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,81.83,,
"18","Finland","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,118.59,,
"18","Finland","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,215.32,,
"18","Finland","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3.29,,
"18","Finland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,20.77,,
"18","Finland","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,622.3,,
"18","Finland","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,622.3,,
"18","Finland","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,28.13,,
"18","Finland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1275.99,,
"18","Finland","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",656.94,,
"18","Finland","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",19.22,,
"18","Finland","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",106.93,,
"18","Finland","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",81.83,,
"18","Finland","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",118.59,,
"18","Finland","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",215.32,,
"18","Finland","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3.29,,
"18","Finland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",20.77,,
"18","Finland","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",622.3,,
"18","Finland","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",622.3,,
"18","Finland","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",28.13,,
"4","France","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,18616.88,,
"4","France","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,13088.71,,
"4","France","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.05,,
"4","France","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.05,,
"4","France","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1942.88,,
"4","France","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,610.29,,
"4","France","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1068.22,,
"4","France","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1.34,,
"4","France","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,35.06,,
"4","France","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5528.18,,
"4","France","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5528.18,,
"4","France","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",18616.88,,
"4","France","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",13088.71,,
"4","France","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.05,,
"4","France","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.05,,
"4","France","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1942.88,,
"4","France","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",610.29,,
"4","France","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1068.22,,
"4","France","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.34,,
"4","France","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",35.06,,
"4","France","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5528.18,,
"4","France","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5528.18,,
"5","Germany","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,32470.04,,
"5","Germany","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,25878.79,,
"5","Germany","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,434.57,,
"5","Germany","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3393.67,,
"5","Germany","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,7512.33,,
"5","Germany","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1073.93,,
"5","Germany","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5671.68,,
"5","Germany","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,131.82,,
"5","Germany","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,703.73,,
"5","Germany","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,6591.25,,
